,created_at,tweets
566,2019-12-10 14:49:42,"RT @ArtsatIU: Haifaa al-Mansour will be at @IUBloomington this Friday. She is:

•The first feature-length filmmaker in Saudi Arabia &amp; its m…"
567,2019-12-10 14:49:30,"RT @ArtsatIU: Haifaa al-Mansour will be at @IUBloomington this Friday. She is:

•The first feature-length filmmaker in Saudi Arabia &amp; its m…"
568,2019-12-10 14:48:24,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
569,2019-12-10 14:45:58,@documentaryprof @uarkjournalism @chuck_carney @IUBloomington Congrats Chuck!
570,2019-12-10 14:30:31,RT @sammieami: It’s so ~IU~ to tweet about someone needing help......and not providing it https://t.co/p5qz8nj7QS
571,2019-12-10 14:23:53,#GodMorningTuesday श्री ज्ञानानंद जी तथा श्री गोयनदका जी ने गीता अध्याय 18 के श्लोक 66 में माम् का अर्थ किया मौज स… https://t.co/SpDbzwqaHV
572,2019-12-10 14:19:33,"RT @garrett_conway: note that students raised this money and the university, worth billions, hasn’t given kathy anything https://t.co/q2woy…"
573,2019-12-10 14:09:37,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
574,2019-12-10 14:09:26,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
575,2019-12-10 14:07:31,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
576,2019-12-10 14:06:57,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
577,2019-12-10 14:04:23,"@documentaryprof @uarkjournalism @chuck_carney @IUBloomington Well done, Dr. Carney!"
578,2019-12-10 13:59:02,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
579,2019-12-10 13:51:15,RT @JennyGin18: Kelley marketing is proud to be supporting women in academia 👩🏼‍🏫 💪🏼 @KelleySchool @IUBloomington @beth_fossen https://t.co…
580,2019-12-10 13:50:09,"RT @IU_Italian: In the meanwhile, ecco il gruppo di lecturer e grads del programma di italiano. Auguri!!! @iubloomington @hamiltonlugar @iu…"
581,2019-12-10 13:49:51,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
582,2019-12-10 13:46:05,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
583,2019-12-10 13:30:34,"Top Universities for Masters (MS) in Data Science in USA
https://t.co/XvGZsq2uns
@Columbia @nyuniversity… https://t.co/FCYHddc4cn"
584,2019-12-10 13:29:19,RT @gonzalezIUBloom: @PaulHelmke @IUCivicLeaders @OfficialIMU @IUBloomington I really enjoyed speaking to the group this semester. Happy Ho…
585,2019-12-10 13:26:19,@lebteb @IUBloomington @AlexBrown73 Women are constantly made invisible in academia. And gaslit. Here's my story on… https://t.co/RH2kZf5Vtj
586,2019-12-10 13:16:27,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
587,2019-12-10 13:12:51,RT @iusphs: Are you an #SLP ? You're invited to participate in a research study from @IUBloomington &amp; @iusphs on career experiences serving…
588,2019-12-10 13:00:57,"Why do PKI breakdowns happen?

My latest blog for @Venafi looks into recent research by @IUBloomington examining th… https://t.co/rud88zMbRE"
589,2019-12-10 12:59:04,@IUBloomington Sounds great too bad I won't be able to celebrate the most wonderful time of the year because the co… https://t.co/OI4frtq8QA
590,2019-12-10 12:35:26,RT @JennyGin18: Kelley marketing is proud to be supporting women in academia 👩🏼‍🏫 💪🏼 @KelleySchool @IUBloomington @beth_fossen https://t.co…
591,2019-12-10 12:34:03,RT @JennyGin18: Kelley marketing is proud to be supporting women in academia 👩🏼‍🏫 💪🏼 @KelleySchool @IUBloomington @beth_fossen https://t.co…
592,2019-12-10 12:23:43,@IUBloomington @IndianaTix @IUHoosiers @IndianaFootball #9WINDIANA!
593,2019-12-10 12:22:48,RT @sammieami: It’s so ~IU~ to tweet about someone needing help......and not providing it https://t.co/p5qz8nj7QS
594,2019-12-10 12:21:10,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
595,2019-12-10 12:16:13,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
596,2019-12-10 12:11:31,"RT @claireaomeara: me: :(
the candle on the side of the IMU:
   /\
 /    \
(🔥 )
|🔴|
|🔴|
|🔴|
|🔴|
|🔴|
|🔴|
|🔴|
|🔴|
|🔴|
|🔴|
|🔴|
|🔴|

me: :)"
597,2019-12-10 10:09:41,@timgbaldwinjr @IUBloomington @MHart2032 Congrats man...I wish you all the best and I can’t wait to see ya on the field! #HoosierNation
598,2019-12-10 09:56:43,"RT @DR_AZM: صورة من الصور الواقعية للوفاء والألفة والمحبة هاهم بعد تخرجهم بالدكتوراه منذ اكثر ٣٠ عام من جامعة إنديانا بأمريكا
يجتمعون من مخ…"
599,2019-12-10 08:13:28,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
600,2019-12-10 07:48:33,"RT @WSjp_insight: Policies:#Midterms2018,#MidtermElections2018 IN&amp;IL
https://t.co/eAYi7hMO8K
PolicyBeatIU IUBloomington hamiltonlugar IUMed…"
601,2019-12-10 06:46:38,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
602,2019-12-10 06:42:50,@hippcohuff @BishopChatardHS @IUBloomington @AntarcticAnthro https://t.co/jvFkN05Y4r
603,2019-12-10 06:41:11,RT @brentdthacker: @LifeChamps16 @BMurphy1978 @NTillBilly @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers A…
604,2019-12-10 06:32:57,@PaulHelmke @IUCivicLeaders @OfficialIMU @IUBloomington I really enjoyed speaking to the group this semester. Happy Holidays to all!
605,2019-12-10 06:26:22,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
606,2019-12-10 06:15:38,RT @garrett_conway: do better for kathy @IUBloomington
607,2019-12-10 05:51:07,"RT @hippcohuff: Okay, so cool. @BishopChatardHS alumni @Z_Fisch1 is attending #COP25 in Madrid through his course at @IUBloomington via @An…"
608,2019-12-10 05:47:41,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
609,2019-12-10 05:29:36,@IUBloomington The Candy Stripes are a nice touch.
610,2019-12-10 05:06:45,👍🏼 https://t.co/QW4BOTi0HO
611,2019-12-10 04:52:09,RT @sammieami: It’s so ~IU~ to tweet about someone needing help......and not providing it https://t.co/p5qz8nj7QS
612,2019-12-10 04:51:28,Privileged to have had Sean Davidson be one of the very first undergraduates in my lab in the Chemistry Department… https://t.co/2MOnG7GiBV
613,2019-12-10 04:47:17,RT @sammieami: It’s so ~IU~ to tweet about someone needing help......and not providing it https://t.co/p5qz8nj7QS
614,2019-12-10 04:46:58,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
615,2019-12-10 04:37:31,#LEO https://t.co/C7tFhTYblh
616,2019-12-10 04:33:48,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
617,2019-12-10 04:02:15,Wow she’s beautiful https://t.co/KjoRL9uBhd
618,2019-12-10 03:41:39,"Showing that trademark Hoosier heart, students, faculty and staff @IUBloomington chip in to help out a campus cashi… https://t.co/xAQE3zPdmL"
619,2019-12-10 03:38:34,do better for kathy @IUBloomington
620,2019-12-10 03:38:14,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
621,2019-12-10 03:37:48,"note that students raised this money and the university, worth billions, hasn’t given kathy anything https://t.co/q2woygjinS"
622,2019-12-10 03:35:15,I usually root for SEC teams in bowl games but this year I'll be rooting for @IndianaFootball against Tennessee. I… https://t.co/IGEJc0kwCX
623,2019-12-10 03:30:13,"RT @PikeCCRC: @PikeHighSchool is #PikeProud to honor Solomon as he has been accepted to @IUBloomington Luddy School of Informatics, Computi…"
624,2019-12-10 03:29:49,"RT @PikeCCRC: #PikeProud of Adenike that has heard back from 6 of 7 colleges for which she applied. ACCEPTED by 6 so far: @IUPUI, @MarianUn…"
625,2019-12-10 03:29:31,RT @PikeCCRC: Jayla is our next senior to be honored! She will by studying chemistry next year! She is still waiting to hear from three mor…
626,2019-12-10 03:24:51,"RT @hippcohuff: Okay, so cool. @BishopChatardHS alumni @Z_Fisch1 is attending #COP25 in Madrid through his course at @IUBloomington via @An…"
627,2019-12-10 03:19:26,RT @PaulHelmke: Annual @IUCivicLeaders almost-end-of-first-semester-of-college “Etiquette Dinner” @OfficialIMU @IUBloomington https://t.co/…
628,2019-12-10 03:18:39,"RT @ocio2040: @IUBloomington @IUONeillSchool Amazing! How much has IU, an institution worth billions of dollars, offered to help?"
629,2019-12-10 03:18:14,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
630,2019-12-10 03:13:10,RT @PaulHelmke: Annual @IUCivicLeaders almost-end-of-first-semester-of-college “Etiquette Dinner” @OfficialIMU @IUBloomington https://t.co/…
631,2019-12-10 03:12:10,@e_hernandez8 @IUBloomington That’s for sharing the great work you and your class has done this semester! It looks awesome!
632,2019-12-10 03:12:02,Annual @IUCivicLeaders almost-end-of-first-semester-of-college “Etiquette Dinner” @OfficialIMU @IUBloomington https://t.co/5k9SxdcPaC
633,2019-12-10 03:11:46,@DrTerriC @csstone1161 @IUBloomington Lived in Wright Quad - Stockwell
634,2019-12-10 03:10:46,@thedullguy @csstone1161 @IUBloomington What dorm were you in ?
635,2019-12-10 03:10:13,"Steve in NW Indiana. Not sure I actually ""owned"" it but I took probably the same model B&amp;W 13"" that @csstone1161  h… https://t.co/pryXztQM87"
636,2019-12-10 03:04:40,Y’all can afford to keep a bigot on the payroll but couldn’t help this woman? https://t.co/26t33ZAr0Z
637,2019-12-10 02:53:37,@IUBloomington pride ❤️❤️❤️ 🔴⚪️ https://t.co/8gYoZdi2FQ
638,2019-12-10 02:22:54,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
639,2019-12-10 02:14:31,@alkirchoff @IUBloomington Thanks @alkirchoff
640,2019-12-10 01:53:56,Check out this thread on some incredible sociology instruction and #pubsoc happening at @IUBloomington https://t.co/qs9AuGpBKa
641,2019-12-10 01:45:44,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
642,2019-12-10 01:45:39,"RT @IndianaTix: @IUBloomington @IUHoosiers @IndianaFootball 📱 Text BOWL to 812-855-4006 to purchase tickets and for more information.

#GoI…"
643,2019-12-10 01:45:36,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
644,2019-12-10 01:42:56,RT @sammieami: It’s so ~IU~ to tweet about someone needing help......and not providing it https://t.co/p5qz8nj7QS
645,2019-12-10 01:41:04,"RT @davdwi: Really proud of the students in my @IUBloomington  Informatics in Disasters and Emergency Response class, who showed their impa…"
646,2019-12-10 01:35:42,RT @kzd: @IUBloomington https://t.co/kbgaamBu1G
647,2019-12-10 01:25:17,"RT @davdwi: Really proud of the students in my @IUBloomington  Informatics in Disasters and Emergency Response class, who showed their impa…"
648,2019-12-10 01:20:09,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
649,2019-12-10 01:10:36,I would @ channel if this were Slack. @IUBloomington turn up the bandwidth! #femalegenius https://t.co/PiLr0C79gA
650,2019-12-10 01:10:10,RT @kylerrobbins: royalties pls https://t.co/peoroAVquH
651,2019-12-10 01:09:43,"RT @cdrummond97: Did someone say #9WINDIANA ?

Here's how the rallying cry of the #iufb season was created -&gt;
https://t.co/1UMjxTLxnQ https…"
652,2019-12-10 01:07:42,"Did someone say #9WINDIANA ?

Here's how the rallying cry of the #iufb season was created -&gt;
https://t.co/1UMjxTLxnQ https://t.co/gMVIFIZfAn"
653,2019-12-10 01:04:47,RT @sammieami: It’s so ~IU~ to tweet about someone needing help......and not providing it https://t.co/p5qz8nj7QS
654,2019-12-10 01:03:04,"RT @davdwi: Really proud of the students in my @IUBloomington  Informatics in Disasters and Emergency Response class, who showed their impa…"
655,2019-12-10 00:53:47,"RT @davdwi: Really proud of the students in my @IUBloomington  Informatics in Disasters and Emergency Response class, who showed their impa…"
656,2019-12-10 00:53:25,"RT @IUBloomington: Meet Carrick, a transgender student studying political science &amp; sociology at IU. Walk in his shoes for a day in our new…"
657,2019-12-10 00:52:23,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
658,2019-12-10 00:50:05,Be Insanely Curious + tips for students @dardenmba @IUBloomington @UofA @MichiganRoss  https://t.co/O9aNXn5nmm https://t.co/RjkWCll8kE
659,2019-12-10 00:45:58,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
660,2019-12-10 00:45:18,"@bananaslums Solidarity from Indiana! Amazing that Napolitano is making that obscene salary, but @IUBloomington pre… https://t.co/H5ytAQeCv1"
661,2019-12-10 00:44:35,@timgbaldwinjr @CoachAllenIU @IUBloomington @MHart2032 Congratulations!❤️
662,2019-12-10 00:41:36,"Okay, so cool. @BishopChatardHS alumni @Z_Fisch1 is attending #COP25 in Madrid through his course at @IUBloomington… https://t.co/IFi3OwZXTk"
663,2019-12-10 00:38:35,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
664,2019-12-10 00:35:59,"Really proud of the students in my @IUBloomington  Informatics in Disasters and Emergency Response class, who showe… https://t.co/rPH05wZpID"
665,2019-12-10 00:31:15,RT @oatesandsuch: @sammieami the fact that this woman has been working 10hr shifts WHILE receiving fckin cancer treatment is INSANE!! @IUBl…
666,2019-12-09 23:57:39,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
667,2019-12-09 23:48:18,RT @sammieami: It’s so ~IU~ to tweet about someone needing help......and not providing it https://t.co/p5qz8nj7QS
668,2019-12-09 23:41:57,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
669,2019-12-09 23:41:01,Kelley marketing is proud to be supporting women in academia 👩🏼‍🏫 💪🏼 @KelleySchool @IUBloomington @beth_fossen https://t.co/UR7mPBP1w9
670,2019-12-09 23:40:34,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
671,2019-12-09 23:28:24,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
672,2019-12-09 23:25:50,@sammieami the fact that this woman has been working 10hr shifts WHILE receiving fckin cancer treatment is INSANE!!… https://t.co/yiMSPrETGw
673,2019-12-09 23:25:13,RT @sammieami: It’s so ~IU~ to tweet about someone needing help......and not providing it https://t.co/p5qz8nj7QS
674,2019-12-09 23:19:55,@TheDavinciKody @IndianaTix @taxslayerbowl @IndianaFootball @IUHoosiers @IUBloomington Sure will!
675,2019-12-09 23:11:54,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
676,2019-12-09 23:00:53,It’s been three years since I graduated and I really miss my beautiful campus😭 https://t.co/t9egmU47cb
677,2019-12-09 22:59:44,@TheDavinciKody @IndianaTix @taxslayerbowl @IndianaFootball @IUHoosiers @IUBloomington East side!
678,2019-12-09 22:58:17,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
679,2019-12-09 22:54:35,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
680,2019-12-09 22:51:19,RT @sammieami: It’s so ~IU~ to tweet about someone needing help......and not providing it https://t.co/p5qz8nj7QS
681,2019-12-09 22:50:23,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
682,2019-12-09 22:48:35,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
683,2019-12-09 22:46:29,RT @IUBloomington: It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
684,2019-12-09 22:45:04,It's the most ✨wonderful✨ time of the year. https://t.co/HgzmDONk1l
685,2019-12-09 22:32:36,"RT @DR_AZM: صورة من الصور الواقعية للوفاء والألفة والمحبة هاهم بعد تخرجهم بالدكتوراه منذ اكثر ٣٠ عام من جامعة إنديانا بأمريكا
يجتمعون من مخ…"
686,2019-12-09 22:27:11,"RT @ArtsatIU: Haifaa al-Mansour will be at @IUBloomington this Friday. She is:

•The first feature-length filmmaker in Saudi Arabia &amp; its m…"
687,2019-12-09 22:22:41,RT @sammieami: It’s so ~IU~ to tweet about someone needing help......and not providing it https://t.co/p5qz8nj7QS
688,2019-12-09 22:15:38,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
689,2019-12-09 22:07:05,"RT @ChemistCody7: Not sure if this is sentimental or not but just in case someone is sad they lost this, I found this on the sidewalk in be…"
690,2019-12-09 22:03:14,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
691,2019-12-09 22:00:27,"RT @ChemistCody7: Not sure if this is sentimental or not but just in case someone is sad they lost this, I found this on the sidewalk in be…"
692,2019-12-09 21:55:38,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
693,2019-12-09 21:50:01,We love festive IU decor. 🤩 https://t.co/aHym3neGig
694,2019-12-09 21:48:21,"RT @DR_AZM: صورة من الصور الواقعية للوفاء والألفة والمحبة هاهم بعد تخرجهم بالدكتوراه منذ اكثر ٣٠ عام من جامعة إنديانا بأمريكا
يجتمعون من مخ…"
695,2019-12-09 21:46:32,"@DrainDaMainCain @Angel80192 @Miguel2018FW @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers My name is not Karen, geeeesh"
696,2019-12-09 21:45:56,"RT @DR_AZM: صورة من الصور الواقعية للوفاء والألفة والمحبة هاهم بعد تخرجهم بالدكتوراه منذ اكثر ٣٠ عام من جامعة إنديانا بأمريكا
يجتمعون من مخ…"
697,2019-12-09 21:44:15,@RN_4Vols @DrainDaMainCain @Angel80192 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers 🤣🤣🤣
698,2019-12-09 21:43:25,@DrainDaMainCain @Angel80192 @Miguel2018FW @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Instead… https://t.co/KRHbrccrRt
699,2019-12-09 21:37:59,@Miguel2018FW @DrainDaMainCain @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers But he wants to play Kentucky 🤣🤣🤣
700,2019-12-09 21:37:44,@Angel80192 @Miguel2018FW @RN_4Vols @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers @dril Who is your employer?
701,2019-12-09 21:36:58,@pattydawg1 @DrainDaMainCain @Miguel2018FW @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers 👍👍👍👍👍
702,2019-12-09 21:36:48,@DrainDaMainCain @Miguel2018FW @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Who is Karen ?
703,2019-12-09 21:36:44,@RN_4Vols @Angel80192 @Miguel2018FW @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Can we just ma… https://t.co/lQ2ufdRxYe
704,2019-12-09 21:36:30,@DrainDaMainCain @Miguel2018FW @RN_4Vols @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers @dril No… https://t.co/hBPBMPsyla
705,2019-12-09 21:34:15,@RN_4Vols @Angel80192 @Miguel2018FW @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Karen!!! This does not involve you
706,2019-12-09 21:33:48,The official IUB twitter account! 😂 #9WINDIANA https://t.co/eudZqbWexx
707,2019-12-09 21:33:08,@Angel80192 @DrainDaMainCain @Miguel2018FW @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers I’m dying🤣🤣🤣🤣🤣🤣🤣
708,2019-12-09 21:29:42,@Angel80192 @Miguel2018FW @RN_4Vols @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers @dril Is that… https://t.co/KvbM5LIyVs
709,2019-12-09 21:27:09,RT @rjwoodring: It's a privilege to work with our outstanding @IUBloomington @IUONeillSchool graduate students and  then see the positive i…
710,2019-12-09 21:26:35,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
711,2019-12-09 21:21:02,"RT @ChemistCody7: Not sure if this is sentimental or not but just in case someone is sad they lost this, I found this on the sidewalk in be…"
712,2019-12-09 21:20:27,@DrainDaMainCain @Miguel2018FW @RN_4Vols @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers @dril You… https://t.co/uQg1WQqvBy
713,2019-12-09 21:19:13,@tenacgrrl @TylerSouthard3 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Thank you for your research 🤝
714,2019-12-09 21:18:19,@DrainDaMainCain @RN_4Vols @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers There’s only 3 Einstein
715,2019-12-09 21:16:58,royalties pls https://t.co/peoroAVquH
716,2019-12-09 21:16:17,RT @rjwoodring: It's a privilege to work with our outstanding @IUBloomington @IUONeillSchool graduate students and  then see the positive i…
717,2019-12-09 21:14:08,@DrainDaMainCain @TylerSouthard3 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Total aggregate s… https://t.co/Lb9aix8Kyu
718,2019-12-09 21:12:31,@DrainDaMainCain @RN_4Vols @Miguel2018FW @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Come back… https://t.co/vMzf7eQ4WN
719,2019-12-09 21:09:53,@Angel80192 @Miguel2018FW @RN_4Vols @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Incredible @dril reference
720,2019-12-09 21:08:29,@Miguel2018FW @RN_4Vols @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Withdrawing social securit… https://t.co/LSD4auQIFv
721,2019-12-09 21:05:42,"@IUBloomington @IUONeillSchool Amazing! How much has IU, an institution worth billions of dollars, offered to help?"
722,2019-12-09 21:03:43,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
723,2019-12-09 21:00:28,RT @sammieami: It’s so ~IU~ to tweet about someone needing help......and not providing it https://t.co/p5qz8nj7QS
724,2019-12-09 20:58:58,@DrainDaMainCain @RN_4Vols @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Bask in the lime light… https://t.co/VoX5jIRS4g
725,2019-12-09 20:55:14,@DrainDaMainCain @RN_4Vols @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers I hope you’re around after January 2
726,2019-12-09 20:55:01,"@RN_4Vols @Miguel2018FW @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Ok, Karen"
727,2019-12-09 20:51:07,@DrainDaMainCain @Miguel2018FW @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers And yet we are goin… https://t.co/xd0WIGwIcP
728,2019-12-09 20:49:51,RT @sammieami: It’s so ~IU~ to tweet about someone needing help......and not providing it https://t.co/p5qz8nj7QS
729,2019-12-09 20:49:00,@DrainDaMainCain @Miguel2018FW @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Yep and who we beat… https://t.co/QNy0UrzLvP
730,2019-12-09 20:48:50,@Miguel2018FW @RN_4Vols @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers What are you talking about… https://t.co/wiOh5iqdFw
731,2019-12-09 20:45:47,RT @rjwoodring: It's a privilege to work with our outstanding @IUBloomington @IUONeillSchool graduate students and  then see the positive i…
732,2019-12-09 20:44:07,@DrainDaMainCain @RN_4Vols @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Omg you’re from Bloomington you’re a Liberal.
733,2019-12-09 20:43:09,@DrainDaMainCain @RN_4Vols @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Do you realize who you lost to?
734,2019-12-09 20:42:34,"@IUBloomington @IUHoosiers @IndianaFootball 1,290 days since the @CincinnatiZoo killed me."
735,2019-12-09 20:42:07,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
736,2019-12-09 20:37:21,must remit payment for use of the hashtag to at ChrisSchutte on venmo https://t.co/09BWBC8vqZ
737,2019-12-09 20:36:11,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
738,2019-12-09 20:35:56,"@Miguel2018FW @RN_4Vols @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Purdue, Vols, notre dame, and trump??? Sheeeesh"
739,2019-12-09 20:34:26,@Miguel2018FW @RN_4Vols @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers You do realize who you’ve lost to..... right?
740,2019-12-09 20:27:39,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
741,2019-12-09 20:23:44,"RT @ArtsatIU: Haifaa al-Mansour will be at @IUBloomington this Friday. She is:

•The first feature-length filmmaker in Saudi Arabia &amp; its m…"
742,2019-12-09 20:22:53,@documentaryprof @uarkjournalism @chuck_carney @IUBloomington Way to go Chuck!
743,2019-12-09 20:21:53,Two time @uarkjournalism alum @chuck_carney (middle) is now Dr. Chuck. He successfully defended his Higher Educatio… https://t.co/bUmDwjzOZH
744,2019-12-09 20:20:00,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
745,2019-12-09 20:18:31,"RT @IndianaTix: @IUBloomington @IUHoosiers @IndianaFootball 📱 Text BOWL to 812-855-4006 to purchase tickets and for more information.

#GoI…"
746,2019-12-09 20:16:50,The legend of #9WINDIANA spreads https://t.co/cLKMMdMXEM
747,2019-12-09 20:16:20,"Haifaa al-Mansour will be at @IUBloomington this Friday. She is:

•The first feature-length filmmaker in Saudi Arab… https://t.co/OmmSaRQKyA"
748,2019-12-09 20:16:05,@M_Skowronek fixed.
749,2019-12-09 20:15:58,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
750,2019-12-09 20:15:56,@IUBloomington @IUHoosiers @IndianaFootball (@crimsonquarry)
751,2019-12-09 20:15:40,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
752,2019-12-09 20:15:36,"@IUBloomington @IUHoosiers @IndianaFootball 📱 Text BOWL to 812-855-4006 to purchase tickets and for more information.

#GoIU #IUFB"
753,2019-12-09 20:15:30,@IUBloomington @IUHoosiers @IndianaFootball That’s right baby
754,2019-12-09 20:15:22,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
755,2019-12-09 20:12:55,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
756,2019-12-09 20:12:48,RT @IUBloomington: 24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
757,2019-12-09 20:12:13,24 days. ⚪️🔴 #9WINDIANA https://t.co/IELfhefvwz
758,2019-12-09 20:11:15,@RN_4Vols @DrainDaMainCain @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers You mean as irrelevant… https://t.co/zcXU9IQLOG
759,2019-12-09 20:10:12,RT @rjwoodring: It's a privilege to work with our outstanding @IUBloomington @IUONeillSchool graduate students and  then see the positive i…
