,created_at,tweets
372,2019-12-06 18:53:57,RT @IndianaUniv: We’re wrapping up this session with the @IUSG Scooter Policy Recommendations for @IUBloomington presented by Student Body…
373,2019-12-06 18:25:47,RT @AustinDorris83: Hang this man’s jersey in the rafters https://t.co/X9DKlktf1v
374,2019-12-06 18:24:56,The Board has approved all all action items recommended by the standing committees and that concludes our December… https://t.co/dP1KLsiOnB
375,2019-12-06 18:17:15,Now for the Region Faculty Council update starting with discussion of an @IUEast faculty resolution to become a car… https://t.co/BiMAGr4r0I
376,2019-12-06 18:08:58,".@IUBloomington Faculty Council update focusing on criteria for teaching professors, promotion and tenure guideline… https://t.co/Ggt9JXYVGp"
377,2019-12-06 18:04:39,"Now we're on to the IU Faculty report. UFC members discussing upcoming focus for 2019-2020 academic year
-Opening U… https://t.co/yE0M7UrYMu"
378,2019-12-06 18:01:29,"McRobbie: One of the most beloved arts and cultural events at IU continues to be Potpourri of the Arts, held every… https://t.co/Eew3UyMr2K"
379,2019-12-06 17:57:02,McRobbie: @IUBloomington was named by the @MilitaryTimes among those universities that are “Best for Vets.” Campus… https://t.co/WBtCsNBqs4
380,2019-12-06 17:56:27,@IndianaUniv Big ten y’all
381,2019-12-06 17:55:49,@IndianaUniv Wtf
382,2019-12-06 17:54:12,McRobbie:  B/c of participation in these challenges voting by @IUBloomington students increased by 302% from 2014 t… https://t.co/LJjE3ziTA9
383,2019-12-06 17:53:52,"McRobbie: Over the last several years, IU has been participating in the “Big Ten Voting Challenge”  as well as the… https://t.co/asw9fBWS7g"
384,2019-12-06 17:51:03,"McRobbie: Among the many pleasures I have had during my tenure as IU president is attending @IUDM. 
Last month, our… https://t.co/wXKVFevRJq"
385,2019-12-06 17:49:09,"Palmer was instrumental in the development of Simon Hall, the multidisciplinary science building dedicated and open… https://t.co/O8ljtf5BgH"
386,2019-12-06 17:47:10,"Einterz, an alumnus of @IUMedSchool will retire from IU in January after more than 30 years. He is one of the visio… https://t.co/mammxWjygS"
387,2019-12-06 17:45:04,"President McRobbie beginning his remarks w/ recent recipients of IU President's Medal - Dr. Robert Einterz, executi… https://t.co/1kM2JTI4KN"
388,2019-12-06 17:35:23,Update from this week's Board of Trustees meeting. We look forward to increased accessibility for our building! https://t.co/yyjGEBVdrK
389,2019-12-06 17:35:16,"We're back now kicking off the last session of the day the Business Meeting. Starting with remarks from Chairman Mirro.
#IUBOT"
390,2019-12-06 17:34:04,Smart investment  @IndianaUniv https://t.co/KUqto6UyeS
391,2019-12-06 17:23:19,"dear iu,
i do not care about your bell tower. i care about all of the sidewalks you’re blocking that makes walking… https://t.co/56jJqJESUF"
392,2019-12-06 17:22:31,"@IndianaUniv impact in Bangkok: Visited Norah C. at her leather factory, real estate development/restaurant of Mian… https://t.co/74EXUCKqGj"
393,2019-12-06 17:17:19,Hang this man’s jersey in the rafters https://t.co/X9DKlktf1v
394,2019-12-06 17:03:34,@KamranBokhari @MichaelKugelman @CGlobalPolicy @IndianaUniv @Watandost @AzeemIbrahim @Aparna_Pande @State_SCA… https://t.co/RwKyzruqZc
395,2019-12-06 17:01:47,RT @ceeller: @IndianaUniv @IndianaFootball @CoachAllenIU @IUBloomington @IUHoosiers There is a 3D printed model of the Bucket on the Bicent…
396,2019-12-06 16:59:31,@KamranBokhari @MichaelKugelman @CGlobalPolicy @IndianaUniv @Watandost @AzeemIbrahim @Aparna_Pande @State_SCA… https://t.co/XHdBJFZKYs
397,2019-12-06 16:55:54,bro i just want mold free dorms good WiFi and free therapy not some bells https://t.co/YUifVsIODy
398,2019-12-06 16:53:14,Find out more at https://t.co/jEQIvPzx5v https://t.co/fgdkgd8tLh
399,2019-12-06 16:49:21,RT @BristolRuCz: Ruth Coates is @IndianaUniv today presenting her research at a symposium on Mikhail #Bakhtin. Ruth's talk is titled 'Mikha…
400,2019-12-06 16:17:17,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
401,2019-12-06 16:12:25,"And with that we're taking a break for lunch. We'll back at 12:30 for the Business Meeting.
#IUBOT"
402,2019-12-06 16:11:17,"Two new degrees have been approved by the committee:
☑️ Bachelor of Science Education in Counseling and Student Ser… https://t.co/i9QgX73IQn"
403,2019-12-06 16:08:57,"The Committee has unanimously approved the proposal to allow IU campuses to enact ""test-optional"" admissions requirements.
#IUBOT"
404,2019-12-06 16:07:16,".@IUBProvsot: Discussing the financial cost of test-prep programs for standardized tests. ""Students for whom that [… https://t.co/FYVJNgEMSX"
405,2019-12-06 16:05:46,".@IUBProvost Lauren Robel - genesis of going ""test-optional"" is in @IUBloomington joining the American Talent Initi… https://t.co/DXya45MIPm"
406,2019-12-06 16:04:52,"RT @IndianaUniv: Take a look back at the 200 years of Indiana University history that brought us to this moment.
https://t.co/AZR2yP7htN
#I…"
407,2019-12-06 16:04:30,"RT @IndianaUniv: Take a look back at the 200 years of Indiana University history that brought us to this moment.
https://t.co/AZR2yP7htN
#I…"
408,2019-12-06 16:01:23,"VP Applegate on going ""test-optional"": we think this will increase the number of applicants. It really gives studen… https://t.co/BFH5pfuSTb"
409,2019-12-06 16:00:36,"Researchers at @IndianaUniv are working on BotSlayer, a free tool ""aimed at helping journalists and the general pub… https://t.co/4qu82xiqlZ"
410,2019-12-06 15:58:45,Now VP Applegate @IUBProvost and Chancellor @Paydar presenting on the Revision of establishing Campus Admission Pol… https://t.co/pf6qkYPeHn
411,2019-12-06 15:35:56,A local update from today's systemwide IU Board of Trustees meeting 👇 https://t.co/ijGL6Oxd4C
412,2019-12-06 15:30:19,Elrod now speaking about innovative approaches for regional campus recruitment. She's highlighting @IUSouthbend par… https://t.co/j5tX9KuwZO
413,2019-12-06 15:26:29,Not joking - I do have an amazing job! I am lucky to be @IndianaUniv ~ Caring for collections is definately my pass… https://t.co/OoC76DiEbN
414,2019-12-06 15:25:10,"Wallace: ""I can say with confidence @IUSoutheast campus in good hands."" 
Says budget and enrollment numbers should… https://t.co/rpBHjrFPpB"
415,2019-12-06 15:24:22,So... just did this.... #iucollects #IUBOT https://t.co/gs6cv5IkC6
416,2019-12-06 15:22:02,Now Chancellor Wallace speaking for @IUSoutheast: Increased retention and completion scholarships will help our stu… https://t.co/7YEUVHTGVe
417,2019-12-06 15:16:39,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
418,2019-12-06 15:14:05,"Elrod: almost 23% of @IUSouthbend incoming class this year are Latinx students.
#IUBOT"
419,2019-12-06 15:12:44,"Now Chancellor Susan Elrod updating on @IUSouthbend: ""We were very excited to reach an all-time here in our first t… https://t.co/3jfuRIRM86"
420,2019-12-06 15:09:58,Lowe: We're improving retention and path to graduation with individualized support. The campus intentionally interv… https://t.co/zMXQfmDS6a
421,2019-12-06 15:06:42,"Starting off from the Chancellors with William Lowe from @IUNorthwest.
""Our enrollment strategies are grounded in d… https://t.co/VmBbZt7wSB"
422,2019-12-06 15:01:52,RT @IUBArchives: Terrific thread about a number of the wonderful projects celebrating and documenting @IndianaUniv's Bicentennial! https://…
423,2019-12-06 15:01:29,That's it for the @IUCollects update. Now we have a Regional Campus Enrollment briefing from VP John S. Applegate a… https://t.co/TDoAWNrYvV
424,2019-12-06 14:58:04,Want to see more of what @IUCollects has been up to? See how the recent renovation and reopening of the… https://t.co/x5VZ8XTBmF
425,2019-12-06 14:55:13,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
426,2019-12-06 14:53:43,"The Committee moves to approve @IUCollects strategic plan.
#IUBOT"
427,2019-12-06 14:47:53,"Calloway: ""In @IUBloomington @IUCollects has a fly collection w/ over 70,000 strains of flies.""
Check it out here 🦟… https://t.co/miEeKk5XDm"
428,2019-12-06 14:43:42,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
429,2019-12-06 14:42:23,"RT @IndianaUniv: .@IUCollects by the numbers.
🎨🎞️📚🖼️
#IUBOT https://t.co/gGjkMvjuAA"
430,2019-12-06 14:41:04,".@IUCollects by the numbers.
🎨🎞️📚🖼️
#IUBOT https://t.co/gGjkMvjuAA"
431,2019-12-06 14:35:40,"Calloway: ""We have about 222 collections at @IUCollects. I say 'about' because we keep finding more.""
#IUBOT"
432,2019-12-06 14:34:23,Calloway describing recent Dresden jewel heist 💎 and other major collections disasters like fires at Notre Dame and… https://t.co/JTmo83S3Hs
433,2019-12-06 14:26:49,"Calloway: ""Not a week goes by that I don't hear the words: 'You have the coolest job ever.'""
Learn more about where… https://t.co/61SaHf1Ji3"
434,2019-12-06 14:26:40,RT @IUBArchives: Terrific thread about a number of the wonderful projects celebrating and documenting @IndianaUniv's Bicentennial! https://…
435,2019-12-06 14:25:08,IU VP for Research @FredHCate introducing Heather Calloway Executive Director of @IUCollects with discussion about… https://t.co/ZWdlsDGJZy
436,2019-12-06 14:21:15,".@FredHCate highlighting ""incredible"" recent renovations for @IUCollects facilities including renovation of… https://t.co/nG3qwRrYFy"
437,2019-12-06 14:17:07,"Now we’re moving on to an update on @IUCollects from @FredHCate and Heather Calloway.
#IUBOT"
438,2019-12-06 14:05:14,"See what else is happening @libartsiupui 👉https://t.co/jNtNvUyjmj
#IUBOT"
439,2019-12-06 14:04:03,.@LibArtsDean: Our Bicentennial Strategic Plan priority one is student success. Fundraising underway for creating a… https://t.co/K5DkJpXj3V
440,2019-12-06 13:57:59,".@LibArtsDean: ""employers are the one group that have never had any doubts about the value of a liberal arts degree.""
#IUBOT"
441,2019-12-06 13:56:46,".@LibArtsDean - @libartsiupui responding to ""fiscal cahllenges""
☑️ reduced expenses by about $2.4m since 2015
☑️ la… https://t.co/oDz8CqhkdF"
442,2019-12-06 13:52:43,RT @IUBArchives: Terrific thread about a number of the wonderful projects celebrating and documenting @IndianaUniv's Bicentennial! https://…
443,2019-12-06 13:43:46,"@RusHeritageUK @IndianaUniv That is most fitting, as Birmingham is Ruth's home town! I imagine she knows about this… https://t.co/3Ij1ZiVPqR"
444,2019-12-06 13:43:33,"#bsuenglish alums: if you took out loans for your education with us, did you have a ""deep, transformative experienc… https://t.co/O0mGvoBRp4"
445,2019-12-06 13:42:37,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
446,2019-12-06 13:41:25,".@LibArtsDean speaking on @libartsiupui core values:
☑️ student learning
☑️ diversity and inclusion
Goal is to be t… https://t.co/JJf5CNeE21"
447,2019-12-06 13:40:19,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
448,2019-12-06 13:39:31,"""We have a huge responsibility to ensure that the students are taking out loans have a deep, transformative experie… https://t.co/Lgb7TZyAgG"
449,2019-12-06 13:37:37,RT @IndianaUniv: Good morning from @IUEast. We're about to kick off Day 2 of the December IU Board of Trustees meeting starting with the Ac…
450,2019-12-06 13:35:51,We're kicking off the Academic Affairs and University Policies Committee with a School of Liberal Arts Report from… https://t.co/aDDBBghGev
451,2019-12-06 13:33:45,RT @gingdottwit: In an HCI workshop led by @IndianaUniv HCI/d group - interesting to hear what everyone is doing. Thanks @jeffreybardzell e…
452,2019-12-06 13:30:07,Good morning from @IUEast. We're about to kick off Day 2 of the December IU Board of Trustees meeting starting with… https://t.co/6Q61gJ9gpE
453,2019-12-06 13:29:42,@IndianaUniv Ha! He probably has no idea what that thing is. He couldn’t care less about the athletics at the university he oversees.
454,2019-12-06 13:29:04,RT @ColtsIUboy: Congrats to Pres McRobbie and IU in their leadership in AI. Quite a statement in this cutting-edge industry. @IUBloomington…
455,2019-12-06 13:13:16,Terrific thread about a number of the wonderful projects celebrating and documenting @IndianaUniv's Bicentennial! https://t.co/pmeNhehZGe
456,2019-12-06 13:01:06,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
457,2019-12-06 12:56:59,"@BristolRuCz @IndianaUniv His older brother Nicholas, also a philosopher and a scholar of antiquity, worked at Birm… https://t.co/9J8ghOXcGW"
458,2019-12-06 12:53:29,Ruth Coates is @IndianaUniv today presenting her research at a symposium on Mikhail #Bakhtin. Ruth's talk is titled… https://t.co/ny8bvxEWiD
459,2019-12-06 12:46:12,Looking good! https://t.co/uD1lU2JRM7
460,2019-12-06 12:02:20,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
461,2019-12-06 10:21:30,"This interesting statement is worth sharing with you, my dear @SShonekan , given that its from your alma mater,… https://t.co/gOsPdYDbSD"
462,2019-12-06 10:19:55,"RT @MicheTiraboschi: Prof esprime su suoi social privati idee razziste e omofobe. Richiamandosi al Primo Emendamento, @IndianaUniv ritiene…"
463,2019-12-06 10:18:24,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
464,2019-12-06 06:21:46,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
465,2019-12-06 06:15:54,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
466,2019-12-06 06:01:20,RT @gingdottwit: In an HCI workshop led by @IndianaUniv HCI/d group - interesting to hear what everyone is doing. Thanks @jeffreybardzell e…
467,2019-12-06 05:15:49,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
468,2019-12-06 04:33:00,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
469,2019-12-06 04:17:29,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
470,2019-12-06 04:11:07,RT @ArianMoayed: I’m so incredibly thrilled for Elizabeth Stanley you actually have no idea. She’s been a phenom since we were in college a…
471,2019-12-06 03:50:57,I’m so incredibly thrilled for Elizabeth Stanley you actually have no idea. She’s been a phenom since we were in co… https://t.co/Bl8D5MQwGC
472,2019-12-06 03:33:27,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
473,2019-12-06 03:31:41,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
474,2019-12-06 03:29:57,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
475,2019-12-06 03:29:20,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
476,2019-12-06 03:27:00,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
477,2019-12-06 03:23:41,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
478,2019-12-06 03:10:27,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
479,2019-12-06 02:28:49,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
480,2019-12-06 02:19:31,Follow the hashtag #IUBOT tomorrow morning to hear about @IUCollects ~ about 9:15 or so in the morning! @iueast https://t.co/vq8NX1LkRK
481,2019-12-06 02:19:22,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
482,2019-12-06 02:16:57,RT @IndianaUniv: Stewart: the @IUBloomington Metz Bicentennial Carillon project is underway. The new bells have been installed and could be…
483,2019-12-06 02:13:23,So awesome! #iucollects https://t.co/Y7qE9pmijc
484,2019-12-06 02:09:24,"RT @MicheTiraboschi: #DirLav2019 - An @IndianaUniv professor who is known for his ""racist, sexist, and homophobic views,"" is keeping his jo…"
485,2019-12-06 02:04:46,@KamranBokhari @CGlobalPolicy @IndianaUniv @Watandost @AzeemIbrahim @Aparna_Pande @MichaelKugelman @State_SCA… https://t.co/bXGvwnnfq8
486,2019-12-06 01:57:14,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
487,2019-12-06 01:52:44,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
488,2019-12-06 01:27:10,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
489,2019-12-06 01:12:41,"WTF @IndianaUniv! I hope your current and prospective students, and your donor alumni stand up and take action.

Op… https://t.co/HlmG1ssMob"
490,2019-12-06 01:04:08,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
491,2019-12-06 01:02:40,RT @coachpechac: #iufb #TheRealDeal 👊 https://t.co/VZ89Xer1xv
492,2019-12-06 00:59:39,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
493,2019-12-06 00:58:38,#POTFB https://t.co/PFP6NJF4Tx
494,2019-12-06 00:53:38,"RT @IndianaUniv: Take a look back at the 200 years of Indiana University history that brought us to this moment.
https://t.co/AZR2yP7htN
#I…"
495,2019-12-06 00:51:53,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
496,2019-12-06 00:45:31,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
497,2019-12-06 00:38:38,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
498,2019-12-06 00:26:42,It’s a great night for a campus safety walk.  #keepiusafe @IUPD_Btown @jill_lees @IndianaUniv https://t.co/db6jIAIwSl
499,2019-12-06 00:18:37,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
500,2019-12-05 23:55:48,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
501,2019-12-05 23:51:35,@IndianaUniv @IndianaFootball @CoachAllenIU @IUBloomington @IUHoosiers Thank you!!  This is great!!
502,2019-12-05 23:41:26,RT @IUArtifacts: The REAL Deal. https://t.co/FSdHiSK3uo
503,2019-12-05 23:38:51,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
504,2019-12-05 23:26:56,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
505,2019-12-05 23:22:02,Facing #Alzheimers disease in a loved one is challenging under any circumstances but may be even more challenging w… https://t.co/Rj5JPdKKzQ
506,2019-12-05 23:16:59,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
507,2019-12-05 23:13:13,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
508,2019-12-05 23:13:09,The REAL Deal. https://t.co/FSdHiSK3uo
509,2019-12-05 23:04:37,"RT @IUBloomington: @IndianaUniv @nytimes Reminder: IU students, faculty and staff have free access to the @nytimes website and app. 📰

Get…"
510,2019-12-05 22:55:11,Legend https://t.co/jqgUsS2Gpx
511,2019-12-05 22:29:31,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
512,2019-12-05 22:18:54,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
513,2019-12-05 22:15:18,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
514,2019-12-05 22:12:43,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
515,2019-12-05 22:12:42,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
516,2019-12-05 22:10:53,That's a wrap on Day 1 of the December #IUBOT meeting. We'll back at it tomorrow morning with live updates starting… https://t.co/PnWf7aKAV6
517,2019-12-05 22:07:16,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
518,2019-12-05 22:06:51,"Grossman: enrollment in non-traditional course increased 60% over last 5 years, the number of course sections offer… https://t.co/bNAg8yGgGK"
519,2019-12-05 22:05:14,"Grossman: the trend since 2015 is toward more instruction in small classroom spaces.
#IUBOT"
520,2019-12-05 22:03:06,"Grossman: enrollment has increased in all classroom space types, but more in smaller classrooms.
#IUBOT"
521,2019-12-05 22:01:18,"Grossman: large, general-use classrooms are the most-used instructional spaces across IU. Labs and other specialize… https://t.co/VWZNuo3rQy"
522,2019-12-05 21:54:33,"Grossman: Online enrollment is getting bigger, but that's not necessarily coming at the expense of face-to-face instruction.
#IUBOT"
523,2019-12-05 21:54:26,@IndianaUniv @JeffRabjohns He could care less .  He hates athletics !!
524,2019-12-05 21:53:45,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
525,2019-12-05 21:53:15,.@jennmeadows2010 remember when you and I held the bucket? https://t.co/LFkkrt969e
526,2019-12-05 21:52:13,"Grossman: As education delivery methods change, how does instructional space need to change?
-Impact of ""non-tradit… https://t.co/Hb8DA971bs"
527,2019-12-05 21:51:19,"@IndianaUniv @IUBloomington A great time to re-up this. 

Also, when will @IUBloomington start to adequately fund,… https://t.co/uJ3hHfG2Xo"
528,2019-12-05 21:49:28,"RT @IndianaUniv: Take a look back at the 200 years of Indiana University history that brought us to this moment.
https://t.co/AZR2yP7htN
#I…"
529,2019-12-05 21:47:05,"Thies: Specialized spaces like @IUPUI's Sim Lab or facilities in @IUBloomington's Muscial Arts Center.
How can we p… https://t.co/WCfHyDG7Y6"
530,2019-12-05 21:45:46,Thies: there are levels of intensity to renovations that lead to choices between available budgets and optimum outc… https://t.co/Ow7gzsoDlV
531,2019-12-05 21:44:06,"Thies: Starting with libraries - fewer physical resources, more collaborative environments. Change and feedback abo… https://t.co/oQjYRi2BKD"
532,2019-12-05 21:42:37,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
533,2019-12-05 21:42:15,IU currently has over 30 million square feet of building space. Changes in that physical space will affect the futu… https://t.co/150bDpy06L
534,2019-12-05 21:40:37,"Now an update on SpaceUtilization and Interior Design from Adam Thies and Jayd  Grossman.
#IUBOT"
535,2019-12-05 21:40:17,Congrats to Pres McRobbie and IU in their leadership in AI. Quite a statement in this cutting-edge industry.… https://t.co/tqj4mbV4Ep
536,2019-12-05 21:35:51,Includes 3 organic chemistry teaching labs! https://t.co/GoPaeyS85W
537,2019-12-05 21:30:19,"@IndianaUniv @nytimes Reminder: IU students, faculty and staff have free access to the @nytimes website and app. 📰… https://t.co/tUVeYiKLoo"
538,2019-12-05 21:29:20,"RT @IUBloomington: “If you want the lights, try to get the most efficient ones.” 🎄 

@IndianaUniv Professor Shahzeen Attari talks about how…"
539,2019-12-05 21:27:29,"The Luddy Center on #AI and the people in it will be the thing that links all of the buildings in the new, proposed… https://t.co/F2XrtlulrY"
540,2019-12-05 21:26:38,@Boob1993 @IndianaUniv @daily_hoosier Boy the AD sure is in bad shape right n...wait. 🤨
541,2019-12-05 21:25:24,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
542,2019-12-05 21:19:00,"“If you want the lights, try to get the most efficient ones.” 🎄 

@IndianaUniv Professor Shahzeen Attari talks abou… https://t.co/mHCr40yt6E"
543,2019-12-05 21:18:18,President McRobbie now discussing the new Luddy Center for Artificial Intelligence 🤖 coming to @IUBloomington thank… https://t.co/dUG9bmLMDZ
544,2019-12-05 21:15:33,Now Morrison seeking approval for the lease of The Avenue on College to help address additional housing needs at… https://t.co/KEwP9bU7DZ
545,2019-12-05 21:12:42,@IndianaUniv @daily_hoosier As if McRobbie cares. He’s done everything he can to curtail IU athletics.
546,2019-12-05 21:12:35,RT @IndianaUniv: Stewart: the @IUBloomington Metz Bicentennial Carillon project is underway. The new bells have been installed and could be…
547,2019-12-05 21:10:11,"Innovation Hall at @IUPUI expected to be completed August 2020.  At @IUKokomo, Student Activities and Events Center… https://t.co/MCxeoyz5iR"
548,2019-12-05 21:10:02,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
549,2019-12-05 21:08:19,Stewart: Also at @IUPUI the ICTC building renovation expected completed June 2020. First floor renovation already c… https://t.co/rX2RJPIQQj
550,2019-12-05 21:08:05,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
551,2019-12-05 21:07:35,"RT @IndianaUniv: Stewart - work is progressing on the Academic Regional Health Sciences building at @IUBloomington.
#IUBOT https://t.co/YXz…"
552,2019-12-05 21:06:52,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
553,2019-12-05 21:06:29,As the son (and nephew) of Boilermakers... this makes me upset 😠 https://t.co/GxHMOdZ7w9
554,2019-12-05 21:05:50,Onto @IUPUI projects - Ball Hall renovation expected to be completed July 2021. The Madam Walker Theatre renovation… https://t.co/zerzUvO1bL
555,2019-12-05 21:05:37,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
556,2019-12-05 21:03:48,RT @IndianaUniv: We’re wrapping up this session with the @IUSG Scooter Policy Recommendations for @IUBloomington presented by Student Body…
